"date","yd1.Store_StaffGage","yp1.in_situ_average","yp2.TerraClimate","yp3.ERA5","yp4.CRUTS_adj","yp5.MERRA2","yp6.CAPA","yp7.NCEP_NARR","ye1.GLEV","ye2.CRUTS_PET","ye3.REA","ye4.ERA5","ye5.MERRA2","ye6.NCEP_NARR","yr1.DWP"
2014-03-01,"44.410698619999998",4147.8054196903,1781.96605185984,5002.73929156096,5110.72320572608,4209.24183841344,898.17571624384,5106.70206041088,7074.90908233664,10357.6776907565,1775.23548492032,3253.54558584064,5331.06711500096,20736.0578576416,-18.90932484
2014-04-01,"62.660442740000001",2828.38263626414,1979.84996524648,4893.02468806204,5141.44338708396,4728.20664718634,1054.97337342312,4624.16752378642,11239.2255828577,15768.7165339135,4758.18147656844,7351.79313482104,6929.74883773628,25967.5091480253,-29.771844192
2014-05-01,"122.6464984",3259.38999089719,690.25744680482,2898.2948399145,1624.85425266544,3147.62128205134,2821.6814837866,2804.4883891758,17565.3047632989,21743.1104160349,7398.35582054944,11098.8074972609,7322.72429953898,33590.0470156634,-83.641545254
2014-06-01,"128.46646609999999",2712.14686813828,85.56803061186,405.7418057574,513.08765737686,735.61125407808,285.62511941988,163.57185077628,22434.6809996245,27524.3834651089,7883.37319821564,11295.7014015187,6376.52970842718,32866.9062080195,-64.816282608
2014-07-01,"42.394281130000003",5738.71498301626,433.74814151669,3147.97929710152,804.50161099427,23630.0157546492,1693.566213815,3166.19398436957,22999.8689001593,31684.1187408672,8238.13184271644,11992.2031635655,4524.49215652035,30875.5947395238,-21.098027452
2014-08-01,"18.384969009999999",4419.783185373,2543.30728230595,3644.10154200674,2316.42074897841,6566.00554802695,971.514310783489,1883.70562588653,23576.970825965,25404.8138631056,8005.86934596039,11094.0081572471,2870.49867765258,23930.4004285091,-13.674675764
2014-09-01,"15.63409465",2728.58147371314,2557.66128583628,3513.74342383467,2963.40870402145,2810.2345533412,1998.38849765828,1158.33387889807,20630.4838359546,19814.848845103,5817.44776407722,8776.53762171227,1613.65379973632,14390.573116621,-8.16404429
2014-10-01,"17.88540738",1472.11499665304,1247.80720496683,41.640612735785,2926.92746536735,309.757130905938,81.9555235808225,66.9976838435625,17677.0250490603,13142.7409826297,4047.98764853215,6088.96311586614,1540.45633844648,9311.42517865428,-5.855485888
2014-11-01,"18.946911910000001",2737.60694988646,2531.76927796483,1789.74715741763,4705.39494151511,2915.19599957953,533.61383373213,2900.77326035118,11549.1408722968,6538.08549943885,2194.12670884932,3917.79399134036,1892.98441242046,8496.61159776781,-7.244261747
2014-12-01,"19.554805779999999",2973.21651154218,11049.7991484614,9924.39783246397,21245.5279260375,8106.42838452309,2107.32991457179,7654.93581100483,7259.85491450723,5017.73105708229,1521.42436790949,2462.15040244859,1939.7458720644,10275.3975720692,-8.558143902
2015-01-01,"17.208413879999998",2020.30033106267,695.610869456727,766.794083960257,2354.06050208803,1647.10078552856,1278.62744859083,1122.51682534465,4970.28095114559,5874.56103021442,647.41954227788,1033.51317724516,1548.68326402558,8038.14677470446,-7.772913926
2015-02-01,"25.485106630000001",5239.54857560957,5161.72494477332,6736.87442255703,9090.0153779459,5705.73623383725,2798.25512542507,5548.73613498348,4865.06147821828,7255.56675361897,1045.58400139712,1816.59330917568,3020.78266270283,13103.0180190797,-11.3218958
2015-03-01,"42.85563733",2226.6961912231,270.436944490971,1366.32971467803,1428.77543237606,1909.14883458363,821.919928258704,1079.36756118908,7746.19794238538,11353.7157337504,520.967662266596,4174.20412977279,3846.23643111819,15388.1853820333,-25.118925832
2015-04-01,"62.053528239999999",4242.954439075,2693.8273650784,3094.00772582205,6613.03364774827,4931.50799772693,1025.33649285847,2899.82756565079,12725.7520492459,14731.506635651,2888.27216953709,7625.23780059623,4412.78107739685,19483.0766177631,-26.528571932
2015-05-01,"120.5399875",9528.60987230477,2845.92283629654,12480.6326905962,5229.78468885067,19579.5348290573,11507.2872723427,13375.0143031423,14410.6749358514,19350.4262163568,8133.62643216964,9059.18623860497,6297.40256714227,27859.2634370221,-79.49310035
2015-06-01,"139.8383024",5048.87245674518,1857.58617601274,4070.12606914248,2807.90061956294,9443.15078431616,2171.89653147182,3584.0639223841,19441.8244197584,27585.1547259977,10297.2570133969,11233.9974467688,8016.74751154333,34730.3199427283,-77.097180182
2015-07-01,"61.65358999",6115.63137912799,2679.92972052588,5006.59004248114,2732.13012669498,22669.0867952127,3530.85993054724,4699.46175489835,22165.6730151376,30157.895806038,10339.0771169674,12114.9468598946,6514.10540181583,30987.1149686633,-30.399585896
2015-08-01,"29.85386578",2612.54937004353,673.528145693167,1132.56478661525,994.113567059153,7839.88975499693,1170.93246573219,1289.04097589724,25188.5167622801,26742.758361305,8113.89961749213,10756.5721989018,4559.36850780429,23448.2793110937,-17.491124938
2015-09-01,"16.643682340000002",2802.66644845018,911.14026835784,1140.79018986221,1147.77079611035,3454.61864595288,591.644362601787,576.363656699493,20676.9188171477,19658.6345333188,5437.69354121544,8206.67204015243,1806.59273426411,13607.6565039595,-9.157290341
2015-10-01,"16.09248092",6409.68573937226,2284.02565876749,3996.28970555458,4803.24822924428,9197.67723362242,2212.14062375644,4028.10625603899,15098.9629260706,12723.6572296664,4626.35482854658,5981.80239209703,2288.42606891535,9416.64913370446,-4.988043729
2015-11-01,"24.18701257",5019.17052908786,7834.91649263547,7125.84102492057,11586.6344489258,6834.07214844457,2176.95911718963,8416.47580037293,11149.3764479053,6828.8057742509,2676.16122852723,3894.5985481579,2509.89751687437,11912.2670713486,-10.914881418
2015-12-01,"28.3913504",6632.41316256484,7865.94336054334,10875.5984327863,13958.6289030971,7590.36730686499,1880.97410967817,9428.68788762139,6860.84494772411,4925.19873536957,1323.04703915966,2219.20646701179,2316.13803,10124.2861438403,-14.031043302
2016-01-01,"35.787788120000002",6822.05744449567,10542.6409493895,15061.1151082404,20722.2717628866,10145.8092408468,2765.79133368508,18056.4096971532,3899.05091228587,5337.01404984933,892.816474294108,305.424457021688,2289.8148593755,8949.25750407308,-17.39711914
2016-02-01,"44.9540066",4102.82258655005,1838.70195505533,4226.811544111,3438.67349234933,2433.50234749267,343.014384721667,4773.08003974533,3972.30376846333,7379.04125211933,723.399782811333,419.333410808,3552.05956663567,14470.0350571183,-19.544106394
2016-03-01,"76.367629199999996",4783.33522400229,5725.57426414967,10806.5611413991,13469.6848233658,7813.60479162707,1571.22210411283,10114.5211840284,6872.44819093323,9879.0056872353,2828.21069057487,1485.08284962583,6767.40115412167,20107.8830208659,-25.899504872
2016-04-01,"105.4978397",4795.27864470676,2757.09365724481,5247.78136215843,7033.63825420496,9524.58153399642,3853.09848388098,6691.99222921248,9850.13791661594,14479.8644416655,5632.78114640664,4528.61959197723,8373.84213033751,22143.5061642272,-44.51760644
2016-05-01,"222.87235250000001",4054.67883859699,2223.02406366958,5226.24251417907,4357.2173321704,13181.7139642607,5061.96583653933,4522.97560285842,14066.9060317947,20483.4161190489,9545.12007441103,8827.33012814172,9410.2791375263,17705.1498106956,-133.770077678
2016-06-01,"236.0316756",3790.86019834651,885.658211084267,2533.46222478347,1489.5080857216,10250.5123264096,1639.1424306208,2716.917801136,20995.5151626155,27094.2992141584,12916.8447946907,11286.3780481984,11545.1272053413,48072.85800128,-165.405721198
2016-07-01,"74.69056956",2662.15978644964,106.656706263773,517.595449301057,361.451524913467,205.77373727877,125.983732624257,641.83775913347,26211.3522897197,30182.3245548205,10625.1554679509,12534.1493684764,8300.73439642272,37995.7899039135,-86.467199992
2016-08-01,"33.223402229999998",2120.92486167216,184.85045800186,736.05056180112,399.1844896709,197.412362972913,107.7200155279,0,25450.8315272522,26773.0138822159,7784.76035884345,11411.2123698489,3360.21041132556,25967.9140400046,-27.40753915
2016-09-01,"26.67036852",4836.91818186034,217.418877354835,750.347598875698,455.617158409655,802.56111241496,186.507638962198,121.533690189403,21502.7730673227,19499.9905526165,5434.0042093404,8400.24432281711,1365.3893400187,16160.1670386324,-16.14987679
2016-10-01,"37.064401089999997",7157.8728739273,3383.11487709854,8441.97172256908,7076.84559387807,6059.82276569949,3596.59698341491,14712.1563084858,17040.436155551,11678.6979408435,4487.38695453949,6211.59761167775,2686.56767443671,15235.149893045,-17.40797737
2016-11-01,"35.455977660000002",3827.34542495667,3262.77092121943,2265.94526037697,5043.18471906471,2650.162536,497.851668046997,3236.18928998812,10408.4766341221,7111.45436951397,2579.29521988774,4129.09239870245,3248.36195411152,13652.4862040798,-17.629989438
2016-12-01,"40.27829835",10512.9709152958,8419.52909931121,11589.5555802626,16154.3758759577,6172.84395069731,1484.8413553282,13880.8286404546,6933.44751123406,5258.39310957307,1218.12589102301,2556.86097122354,2291.95077653736,7937.36269238757,-17.997899404
2017-01-01,"209.31783239999999",26929.6972730892,14151.2513405461,46487.9416509788,27404.835386418,26968.5668625675,5210.33018520299,50178.4846998335,4426.68628048934,5123.0360018803,1376.15397480484,1580.62485844205,3605.04433680375,9221.2350605242,-91.913914144
2017-02-01,"86.003078419999994",14332.7503381907,12949.1253457892,33730.6788578115,22119.701515554,16305.8573802064,3602.75322882303,28645.3276605892,3461.36397893278,5818.41041150578,1580.76262205402,1390.52157165586,4770.28701989021,10399.0053248188,-30.285740044
2017-03-01,"115.6180299",5665.17908885442,3385.14830341379,6730.23755165997,8288.73718780541,6492.57193070581,1715.46535357225,5738.43050512435,5948.07549380101,10027.8753908207,1171.93738581891,1897.28828850236,6534.67205821779,15546.3702386065,-39.821394066
2017-04-01,"233.71247009999999",5635.91873601585,4460.43954501117,10805.3650246323,10951.9928174485,6069.94382012563,2888.7639193613,14188.256020402,9908.86220157037,13024.849080268,6046.7040903176,5167.17599850647,11034.3230924472,22883.860596915,-89.693696236
2017-05-01,"674.69446540000001",3440.17451112167,1077.34671022083,3609.02837122083,2176.1219663625,5824.37763925417,2242.34753642917,2611.75414999167,14607.0957699333,20763.9654420583,11744.4848883542,8676.5632711375,14137.0178749792,35368.5191748333,-328.507114088
2017-06-01,"659.98629530000005",2284.20299135548,1872.08139336491,749.698124788293,1434.92721862306,1884.55171798021,250.934683372123,933.39069856935,20644.2084284119,27007.8330911193,14199.2206175017,11467.6916417634,15149.6490111416,44525.1034772271,-474.200470528
2017-07-01,"340.4242787",3345.38719579379,236.8536749007,1401.8254958026,527.85432695545,839.2964919339,649.96006554105,1676.68981395355,25374.088736728,33041.0880384899,12740.2754888767,12776.48251275,10524.511552285,38357.727413368,-194.742248284
2017-08-01,"68.136586989999998",4060.034203958,531.968354849957,2142.7962194354,739.638163926267,6477.56862066375,1633.73889716596,2809.72287183844,24735.5075061283,28398.431453601,10469.8614496568,11036.1131584658,6237.37169709003,31332.791358159,-60.950407994
2017-09-01,"67.109411089999995",3119.22904086338,2059.63207712999,2804.88870295871,2171.61515999797,6871.96202067483,1543.41512391045,2266.42593627325,22083.4806194654,20685.3421912223,7358.89981256427,9597.72900953711,3368.01654872675,20471.6348585698,-53.570038596
2017-10-01,"56.485308809999999",3224.10449994721,618.207817910196,1049.71793581875,1532.46479414996,713.945371435834,265.544485303596,2442.80352907188,18248.8066791921,13678.1512863425,4243.78068781084,5306.1881992615,2117.48599634098,16472.2172726424,-27.148591422
2017-11-01,"31.75842381",8133.72794442352,4480.96511927677,11269.8120005733,6993.25980839667,8056.22801665607,1957.54899667478,10948.3666155737,12334.4707973486,7554.36497519557,2182.33514047443,3679.98220877412,2146.36937827818,10620.7450725583,-21.16507192
2017-12-01,"41.222620139999997",1667.61026281523,805.4760777469,907.906523463617,1839.65360254767,988.334064,591.534660459533,697.475909803467,8530.60488041998,6605.22668520078,825.447348310967,2598.6938168381,2079.78172126228,14012.1616385504,-22.214965242
2018-01-01,"42.325280030000002",2646.96698758928,5528.89142314112,6698.96883520138,11146.4850226434,6316.92821322125,1515.15652903992,5379.42668110087,5003.00125557125,6166.03202808346,,1690.98705624654,2245.32591929321,10612.8420998733,-19.910510696
2018-02-01,"39.368011330000002",3898.84701337743,1500.1524070444,2584.6368720256,2951.3361113332,3033.4520254242,1215.6411870258,1921.480221997,5883.974196771,7212.396072059,,2939.2326705634,2641.9250777112,14269.758598652,-21.255556178
2018-03-01,"49.242676199999998",14117.9989834882,8376.3909462816,23032.3758606674,19968.4934455546,15528.9942328622,3697.1242813178,34531.4611027958,7492.0950681938,9793.111547147,,2464.3733270376,5623.4758445728,18792.8790316198,-20.151376446
2018-04-01,"98.933771030000003",5125.61701365542,3133.0289434402,5671.611716022,7804.45805582187,5792.6481709901,2267.5673510462,7912.88279191655,10787.8648793681,15685.5049205269,,5810.00855295875,9708.24275576733,28528.8605704989,-38.6436849544287
2018-05-01,"205.2382379",5770.74873759209,2580.86007955877,6757.59920577525,5206.42704097898,12034.294654169,4580.5738909525,6370.51976576732,14430.7019924902,21207.1940247755,,10500.1899753509,10444.1186903359,34864.0987127366,-119.765176821457
2018-06-01,"220.3045515",3460.75315346308,253.946487093975,346.115412515567,597.341761722933,29.6260330888667,243.170373449417,0,23316.2112608267,28660.8419747229,,12230.8397038304,11219.5289354162,37788.4574442974,-166.903862491929
2018-07-01,"71.501467219999995",5901.58946427646,2248.77372150129,4667.9863432047,2769.48440511877,16750.5598640567,2334.8437049154,5422.77231685567,24185.5930896159,34020.6643210239,,12979.6917230927,7715.88656356958,33644.5558289267,-61.6522572082856
2018-08-01,"36.735243189999998",2340.33535319576,142.895931931792,1237.48519210698,378.842204111158,3617.80599780155,338.403788773025,927.087392702325,28651.463746062,27945.5453176105,,12548.633659182,5452.29739517268,28708.1916442828,-23.1830996087998
2018-09-01,"30.780379679999999",1641.57427205534,115.438153738767,236.181045605417,355.843368203917,124.216653321733,57.8753861924667,62.9617261316833,24831.5092268151,21217.8576103486,,9149.76164028345,1814.89066869068,15937.003331459,-17.2047758400713
2018-10-01,"26.368506889999999",2825.14511053564,971.7366716147,1888.761967955,2288.52973898267,2632.31493875433,2541.87215055217,2087.56387785188,16310.4923164109,13510.6910967827,,6222.54748467692,2025.30661406503,8684.74542266525,-10.2960688402285
2018-11-01,"23.681818029999999",7207.21051908512,6713.28679458398,9332.57824255515,10146.6017233689,7072.05360747585,1838.02758125715,15626.9268487652,11569.666794124,7685.6784397479,,3015.80669557582,1304.27988375052,6475.13722508512,-11.359801285975
2018-12-01,"35.491736670000002",4127.83431567587,5466.17675582295,4695.69594091283,10539.7130409081,3893.73276377993,734.983322721375,9176.00364753045,7582.63372849793,5244.62942752905,,2703.00956509658,2792.6123279916,9796.48059139995,-15.8028525072214
2019-01-01,"41.896325509999997",,,,,,,,,,,,,,-18.9935608569358
2019-02-01,"63.173226390000004",,,,,,,,,,,,,,-24.4894756315571
2019-03-01,"66.215868360000002",,,,,,,,,,,,,,-27.0433762118928
2019-04-01,"154.3411467",,,,,,,,,,,,,,-61.1850439261284
2019-05-01,"339.93720000000002",,,,,,,,,,,,,,-171.135021358857
2019-06-01,"454.63196649999998",,,,,,,,,,,,,,-245.049263239758
2019-07-01,"196.12765419999999",,,,,,,,,,,,,,-103.9009337264
2019-08-01,"46.083667120000001",,,,,,,,,,,,,,-51.3833839027432
2019-09-01,"38.601106270000002",,,,,,,,,,,,,,-31.0764586873716
2019-10-01,"33.28286963",,,,,,,,,,,,,,-12.4960484365571
2019-11-01,"32.494099609999999",,,,,,,,,,,,,,-12.9935895275571
2019-12-01,"30.868643939999998",,,,,,,,,,,,,,-13.8368340603286
2020-01-01,"28.719955120000002",,,,,,,,,,,,,,-12.9434988381072
2020-02-01,"33.773295869999998",,,,,,,,,,,,,,-14.5107962107856
